site_code,plot_id,transect,abund,genus_species
KENK_BA1S,KENK_BA1S_P2,2,1,Stethojulis strigiventer
KENK_BA1S,KENK_BA1S_P1,1,1,Labroides dimidiatus
CBHE_FR1S,CBHE_FR1S_P3,3,1,Cirrhilabrus punctatus
CBHE_FR1S,CBHE_FR1S_P3,3,1,Halichoeres biocellatus
CBHE_FR1S,CBHE_FR1S_P1,1,1,Labropsis australis
KEGK_BA1S,KEGK_BA1S_P4,4,6,Pomacentrus moluccensis
KEGK_BA1S,KEGK_BA1S_P4,4,1,Halichoeres melanurus
KEGK_BA1S,KEGK_BA1S_P4,4,1,Cheiloprion labiatus
KEGK_BA1S,KEGK_BA1S_P3,3,4,Pomacentrus wardi
KEGK_BA1S,KEGK_BA1S_P3,3,2,Chromis nitida
KEGK_BA1S,KEGK_BA1S_P2,2,1,Pomacentrus wardi
CBLM_BAS1,CBLM_BA1S_P4,4,1,Pomacentrus philippinus
CBLM_BAS1,CBLM_BA1S_P3,3,6,Pomacentrus lepidogenys
CBHE_FL1S,CBHE_FL1S_P4,4,1,Amblyglyphidodon curacao
CBHE_FL1S,CBHE_FL1S_P4,4,2,Pomacentrus amboinensis
CBHE_FL1S,CBHE_FL1S_P4,4,2,Pomacentrus amboinensis
KEHW_BA1S,KEHW_BA1S_P2,2,2,Pomacentrus australis
KEHW_BA1S,KEHW_BA1S_P1,1,1,Pomacentrus wardi
KEML_BA1S,KEML_BA1S_P4,4,1,Pomacentrus moluccensis
KEML_BA1S,KEML_BA1S_P2,2,5,Chromis nitida
KEML_BA1S,KEML_BA1S_P2,2,1,Pomacentrus moluccensis
CBLM_BAS1,CBLM_BA1S_P3,3,1,Amblyglyphidodon curacao
CBLM_BAS1,CBLM_BA1S_P3,3,1,Stethojulis bandanensis
CBLM_BAS1,CBLM_BA1S_P2,2,1,Pomacentrus moluccensis
CBLM_BAS1,CBLM_BA1S_P2,2,1,Thalassoma lutescens
CBLM_BAS1,CBLM_BA1S_P1,1,1,Neoglyphidodon nigroris
CBHE_FL1S,CBHE_FL1S_P4,4,1,Stethojulis interrupta
CBHE_FL1S,CBHE_FL1S_P3,3,22,Pomacentrus moluccensis
CBHE_FL1S,CBHE_FL1S_P3,3,2,Labropsis australis
CBHE_FL1S,CBHE_FL1S_P2,2,75,Chromis nitida
CBHE_FL1S,CBHE_FL1S_P1,1,3,Pomacentrus wardi
CBHE_FL1S,CBHE_FL1S_P1,1,1,Neopomacentrus azysron
CBHE_FL1S,CBHE_FL1S_P1,1,1,Labrichthys unilineatus
CBLM_BAS2,CBLM_BA2S_P4,4,2,Amphiprion akindynos
CBLM_BAS2,CBLM_BA2S_P3,3,2,Pomacentrus amboinensis
CBLM_BAS2,CBLM_BA2S_P2,2,1,Anampses neoguinaicus
CBLM_BAS2,CBLM_BA2S_P2,2,1,Amblyglyphidodon curacao
CBLM_BAS2,CBLM_BA2S_P1,1,1,Thalassoma lutescens
CBHE_LA1S,CBHE_LA1S_P3,3,6,Acanthochromis polyacanthus
CBLM_LA1S,CBLM_LA1S_P4,4,2,Amblyglyphidodon curacao
CBLM_LA1S,CBLM_LA1S_P4,4,1,Dischistodus melanotus
CBHE_LA1S,CBHE_LA1S_P3,3,1,Stethojulis strigiventer
CBHE_LA1S,CBHE_LA1S_P3,3,2,Dischistodus perspicillatus
CBHE_LA1S,CBHE_LA1S_P2,2,1,Pomacentrus amboinensis
CBHE_LA1S,CBHE_LA1S_P2,2,2,Pomacentrus wardi
CBHE_LA1S,CBHE_LA1S_P2,2,1,Pomacentrus wardi
CBHE_LA1S,CBHE_LA1S_P2,2,1,Dischistodus melanotus
CBHE_LA1S,CBHE_LA1S_P2,2,1,Chrysiptera rollandi
CBHE_LA1S,CBHE_LA1S_P2,2,3,Dischistodus perspicillatus
CBHE_LA1S,CBHE_LA1S_P2,2,1,Pseudochromis queenslandiae
CBHE_LA1S,CBHE_LA1S_P1,1,2,Pomacentrus moluccensis
CBHE_LA1S,CBHE_LA1S_P1,1,1,Dischistodus melanotus
CBLM_LA1S,CBLM_LA1S_P2,2,1,Dischistodus melanotus
CBLM_LA1S,CBLM_LA1S_P1,1,2,Pomacentrus amboinensis
CBHE_BA1D,CBHE_BA1D_P4,4,5,Pomacentrus brachialis
CBHE_BA1D,CBHE_BA1D_P4,4,2,Pomacentrus lepidogenys
CBLM_FL1S,CBLM_FL1S_P4,4,3,Pomacentrus bankanensis
CBLM_FL1S,CBLM_FL1S_P4,4,1,Halichoeres melanurus
CBLM_FL1S,CBLM_FL1S_P3,3,3,Plectroglyphidodon lacrymatus
CBLM_FL1S,CBLM_FL1S_P1,1,20,Pomacentrus coelestis
CBLM_FL1S,CBLM_FL1S_P1,1,1,Pomacentrus wardi
CBHE_BA1D,CBHE_BA1D_P3,3,2,Pomacentrus moluccensis
CBHE_BA1D,CBHE_BA1D_P3,3,1,Labropsis australis
CBHE_BA1D,CBHE_BA1D_P3,3,7,Cirrhilabrus punctatus
CBHE_BA1D,CBHE_BA1D_P3,3,1,Anampses neoguinaicus
CBHE_BA1D,CBHE_BA1D_P2,2,2,Pomacentrus brachialis
CBHE_BA1D,CBHE_BA1D_P2,2,3,Pomacentrus brachialis
CBHE_BA1D,CBHE_BA1D_P2,2,30,Cirrhilabrus punctatus
CBHE_BA1D,CBHE_BA1D_P1,1,3,Pomacentrus moluccensis
CBHE_BA1D,CBHE_BA1D_P1,1,2,Pomacentrus lepidogenys
CBHE_BA1D,CBHE_BA1D_P1,1,1,Ptereleotris evides
CBLM_FL2S,CBLM_FL2S_P4,4,1,Chromis atripectoralis
CBLM_FL2S,CBLM_FL2S_P4,4,6,Neopomacentrus azysron
CBLM_FL2S,CBLM_FL2S_P4,4,1,Thalassoma lutescens
CBLM_FL2S,CBLM_FL2S_P4,4,1,Pomacentrus bankanensis
CBLM_FL2S,CBLM_FL2S_P3,3,1,Thalassoma lutescens
CBLM_FL2S,CBLM_FL2S_P2,2,11,Pomacentrus lepidogenys
CBLM_FL2S,CBLM_FL2S_P2,2,6,Chromis atripectoralis
CBLM_FL2S,CBLM_FL2S_P2,2,6,Neopomacentrus azysron
CBLM_FL2S,CBLM_FL2S_P2,2,1,Pseudocheilinus hexataenia
CBLM_FL2S,CBLM_FL2S_P1,1,15,Pomacentrus lepidogenys
CBLM_FL2S,CBLM_FL2S_P1,1,12,Pomacentrus lepidogenys
CBHE_BA1S,CBHE_BA1S_P3,3,7,Chromis lepidolepis
CBHE_BA1S,CBHE_BA1S_P3,3,1,Pomacentrus philippinus
CBHE_BA1S,CBHE_BA1S_P3,3,2,Pomacentrus philippinus
CBHE_BA1S,CBHE_BA1S_P3,3,1,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P3,3,1,Labroides dimidiatus
CBHE_BA1S,CBHE_BA1S_P2,2,2,Amblyglyphidodon curacao
MO_FR2D,ONMO_FR2D_P1,1,1,Pseudocheilinus hexataenia
MO_FR2D,ONMO_FR2D_P1,1,8,Cirrhilabrus punctatus
MO_FR2D,ONMO_FR2D_P2,2,2,Neoglyphidodon nigroris
MO_FR2D,ONMO_FR2D_P2,2,1,Neoglyphidodon nigroris
MO_FR2D,ONMO_FR2D_P3,3,2,Neoglyphidodon nigroris
MO_FR2D,ONMO_FR2D_P4,4,1,Amblyglyphidodon curacao
MO_BA2D,ONMO_BA2D_P1,1,9,Neopomacentrus azysron
MO_BA2D,ONMO_BA2D_P2,2,15,Dascyllus reticulatus
MO_BA2D,ONMO_BA2D_P2,2,1,Thalassoma lunare
MO_BA2D,ONMO_BA2D_P3,3,3,Pomacentrus amboinensis
MO_BA2D,ONMO_BA2D_P4,4,9,Pomacentrus amboinensis
MO_BA2D,ONMO_BA2D_P4,4,1,Pomacentrus nagasakiensis
MO_BA2S,ONMO_BA2S_P1,1,1,Thalassoma hardwicke
MO_BA2S,ONMO_BA2S_P2,2,3,Pomacentrus moluccensis
MO_BA2S,ONMO_BA2S_P2,2,1,Thalassoma lunare
MO_BA2S,ONMO_BA2S_P2,2,2,Thalassoma lunare
MO_BA2S,ONMO_BA2S_P3,3,1,Chromis xanthura
MO_BA2S,ONMO_BA2S_P3,3,2,Pomacentrus philippinus
MO_BA2S,ONMO_BA2S_P4,4,1,Neopomacentrus azysron
MO_BA2S,ONMO_BA2S_P4,4,1,Pomacentrus moluccensis
MO_BA2S,ONMO_BA2S_P4,4,2,Pomacentrus moluccensis
MO_BA2S,ONMO_BA2S_P4,4,1,Pomacentrus philippinus
MO_LA1D,ONMO_LA1D_P1,1,1,Pomacentrus wardi
MO_LA1D,ONMO_LA1D_P1,1,5,Pomacentrus brachialis
MO_LA1D,ONMO_LA1D_P2,2,1,Pomacentrus amboinensis
MO_LA1D,ONMO_LA1D_P3,3,1,Dischistodus prosopotaenia
MO_LA1D,ONMO_LA1D_P4,4,2,Pomacentrus amboinensis
MO_LA1S,ONMO_LA1S_P2,2,7,Pomacentrus brachialis
MO_LA1S,ONMO_LA1S_P3,3,1,Dischistodus melanotus
MO_LA1S,ONMO_LA1S_P3,3,1,Labroides dimidiatus
MO_LA1S,ONMO_LA1S_P4,4,1,Pomacentrus nagasakiensis
MO_LA1S,ONMO_LA1S_P4,4,4,Stegastes nigricans
MO_BA1D,ONMO_BA1D_P2,2,1,Chromis amboinensis
MO_BA1D,ONMO_BA1D_P2,2,1,Pomacentrus lepidogenys
MO_BA1D,ONMO_BA1D_P3,3,5,Pomacentrus lepidogenys
MO_BA1S,ONMO_BA1S_P2,2,4,Chromis ternatensis
MO_BA1S,ONMO_BA1S_P2,2,1,Pomacentrus philippinus
MO_BA1S,ONMO_BA1S_P2,2,2,Thalassoma amblycephalum
MO_BA1S,ONMO_BA1S_P2,2,8,Thalassoma amblycephalum
MO_BA1S,ONMO_BA1S_P3,3,7,Pomacentrus lepidogenys
MO_BA1S,ONMO_BA1S_P4,4,3,Chromis margaritifer
MO_BA1S,ONMO_BA1S_P4,4,7,Chromis ternatensis
MO_FR2S,ONMO_FR2S_P2,2,5,Acanthochromis polyacanthus
MO_FR2S,ONMO_FR2S_P3,3,1,Neoglyphidodon nigroris
MO_FR2S,ONMO_FR2S_P4,4,1,Amblyglyphidodon curacao
MO_FR2S,ONMO_FR2S_P4,4,1,Dischistodus melanotus
MO_FR2S,ONMO_FR2S_P4,4,1,Thalassoma hardwicke
MO_FR1S,ONMO_FR1S_P1,1,1,Pomacentrus philippinus
MO_FR1S,ONMO_FR1S_P1,1,1,Pomacentrus bankanensis
MO_FR1S,ONMO_FR1S_P4,4,1,Amblyglyphidodon curacao
MO_FR1S,ONMO_FR1S_P4,4,1,Pomacentrus philippinus
MO_FR1D,ONMO_FR1D_P1,1,1,Acanthochromis polyacanthus
MO_FR1D,ONMO_FR1D_P2,2,1,Amblyglyphidodon curacao
MO_FR1D,ONMO_FR1D_P2,2,2,Neoglyphidodon nigroris
MO_FR1D,ONMO_FR1D_P2,2,2,Pomacentrus wardi
MO_FR1D,ONMO_FR1D_P4,4,1,Pomacentrus wardi
MO_FR2D,ONMO_FR2D_P1,1,16,Dascyllus reticulatus
MO_FR2D,ONMO_FR2D_P1,1,10,Dascyllus reticulatus
MO_FR2D,ONMO_FR2D_P1,1,6,Dascyllus reticulatus
OCDA_FR1D,OCDA_FR1D_P1,1,1,Chromis atripectoralis
OCDA_FR1S,OCDA_FR1S_P2,2,4,Pomacentrus brachialis
OCDA_FR1S,OCDA_FR1S_P4,4,1,Pomacentrus moluccensis
OCDA_BA1D,OCDA_BA1D_P1,1,5,Amblyglyphidodon curacao
OCDA_BA1D,OCDA_BA1D_P4,4,4,Amblyglyphidodon leucogaster
OCDA_BA1D,OCDA_BA1D_P4,4,33,Chromis atripectoralis
OCDA_BA1D,OCDA_BA1D_P1,1,4,Chrysiptera rollandi
OCDA_BA1D,OCDA_BA1D_P1,1,2,Chrysiptera rollandi
OCDA_FR1S,OCDA_FR1S_P3,3,1,Pomacentrus wardi
OCDA_FR1S,OCDA_FR1S_P3,3,1,Pomacentrus wardi
OCDA_FR1S,OCDA_FR1S_P4,4,3,Chromis margaritifer
OCDA_FR1S,OCDA_FR1S_P2,2,100,Neopomacentrus azysron
OCDA_FR1S,OCDA_FR1S_P2,2,2,Plectroglyphidodon leucozonus
OCDA_FR1S,OCDA_FR1S_P1,1,1,Plectroglyphidodon leucozonus
OCDA_BA1S,OCDA_BA1S_P1,1,10,Pomacentrus moluccensis
OCDA_BA1S,OCDA_BA1S_P3,3,2,Pomacentrus brachialis
OCDA_BA1S,OCDA_BA1S_P2,2,1,Neoglyphidodon nigroris
OCDA_BA1S,OCDA_BA1S_P2,2,6,Chromis ternatensis
OCDA_BA1S,OCDA_BA1S_P1,1,12,Dascyllus reticulatus
OCCH_BA2S,OCCH_BA2S_P4,4,16,Pomacentrus lepidogenys
OCCH_BA2S,OCCH_BA2S_P1,1,7,Pomacentrus lepidogenys
OCCH_BA2S,OCCH_BA2S_P4,4,1,Pomacentrus brachialis
OCCH_BA2S,OCCH_BA2S_P1,1,5,Pomacentrus brachialis
OCCH_BA2S,OCCH_BA2S_P4,4,1,Chrysiptera talboti
OCCH_BA2S,OCCH_BA2S_P1,1,1,Stegastes apicalis
OCDA_BA2D,OCDA_BA2D_P4,4,1,Pomacentrus moluccensis
OCDA_BA2D,OCDA_BA2D_P2,2,2,Pomacentrus moluccensis
OCDA_BA2D,OCDA_BA2D_P2,2,6,Pomacentrus lepidogenys
OCDA_BA2D,OCDA_BA2D_P3,3,1,Chrysiptera rollandi
OCDA_BA2D,OCDA_BA2D_P2,2,3,Chrysiptera rollandi
OCCH_FL1S,OCCH_FL1S_P4,4,1,Acanthochromis polyacanthus
OCCH_FL1S,OCCH_FL1S_P1,1,10,Neoglyphidodon polyacanthus
OCCH_FL1S,OCCH_FL1S_P4,4,1,Pomacentrus lepidogenys
OCCH_FL1S,OCCH_FL1S_P4,4,1,Dischistodus melanotus
OCCH_FL1S,OCCH_FL1S_P3,3,1,Neoglyphidodon polyacanthus
OCCH_BA1S,OCCH_BA1S_P4,4,1,Pomacentrus brachialis
OCDA_BA2S,OCDA_BA2S_P3,3,40,Chromis atripectoralis
OCDA_BA2S,OCDA_BA2S_P3,3,20,Chromis atripectoralis
OCCH_BA1S,OCCH_BA1S_P2,2,2,Neoglyphidodon polyacanthus
OCDA_BA2S,OCDA_BA2S_P4,4,4,Acanthochromis polyacanthus
OCDA_BA2S,OCDA_BA2S_P2,2,10,Neopomacentrus azysron
OCDA_BA2S,OCDA_BA2S_P3,3,2,Amphiprion chrysopterus
OCDA_BA2S,OCDA_BA2S_P3,3,1,Amphiprion chrysopterus
PAPE_FR1S,PAPE_FR1S_P3,3,13,Pomacentrus moluccensis
PAPE_FR1S,PAPE_FR1S_P1,1,40,Pomacentrus moluccensis
PAPE_FR1S,PAPE_FR1S_P3,3,6,Abudefduf bengalensis
PAPE_FR1S,PAPE_FR1S_P3,3,21,Acanthochromis polyacanthus
PAPE_FR1S,PAPE_FR1S_P2,2,2,Acanthochromis polyacanthus
PAPE_FR1S,PAPE_FR1S_P1,1,10,Pomacentrus lepidogenys
PAOR_FL1S,PAOR_FL1S_P1,1,30,Pomacentrus moluccensis
OCDA_FL1D,OCDA_FL1D_P4,4,2,Pomacentrus moluccensis
OCDA_FL1D,OCDA_FL1D_P1,1,9,Pomacentrus brachialis
OCDA_FL1D,OCDA_FL1D_P4,4,3,Amblyglyphidodon leucogaster
OCDA_FL1D,OCDA_FL1D_P1,1,1,Chrysiptera talboti
OCDA_FL1D,OCDA_FL1D_P4,4,9,Pomacentrus lepidogenys
PAOR_FL1S,PAOR_FL1S_P3,3,10,Pomacentrus moluccensis
PAOR_FL1S,PAOR_FL1S_P3,3,1,Pomacentrus wardi
PAOR_FL1S,PAOR_FL1S_P1,1,1,Pomacentrus wardi
PAOR_FL1S,PAOR_FL1S_P1,1,5,Acanthochromis polyacanthus
PAOR_FL1D,PAOR_FL1D_P3,3,1,Pomacentrus adelus
OCDA_FL1D,OCDA_FL1D_P2,2,1,Dascyllus reticulatus
OCDA_FL1D,OCDA_FL1D_P2,2,1,Amphiprion akindynos
OCDA_FL1S,OCDA_FL1S_P4,4,3,Pomacentrus brachialis
PAOR_FL1D,PAOR_FL1D_P3,3,1,Neoglyphidodon nigroris
PAPE_BA2S,PAPE_BA2S_P4,4,14,Pomacentrus moluccensis
PAPE_BA2S,PAPE_BA2S_P4,4,14,Pomacentrus moluccensis
PAPE_BA2S,PAPE_BA2S_P3,3,1,Chromis atripectoralis
PAPE_BA2S,PAPE_BA2S_P1,1,1,Pomacentrus amboinensis
PAPE_BA2S,PAPE_BA2S_P1,1,1,Pomacentrus wardi
PAPE_BA2S,PAPE_BA2S_P3,3,3,Pomacentrus nagasakiensis
PAPE_BA2S,PAPE_BA2S_P1,1,13,Neopomacentrus azysron
PAPE_BA2S,PAPE_BA2S_P3,3,1,Neoglyphidodon melas
PAPE_BA2S,PAPE_BA2S_P2,2,2,Neoglyphidodon melas
OCDA_FL1S,OCDA_FL1S_P2,2,4,Chrysiptera talboti
OCDA_FL1S,OCDA_FL1S_P3,3,4,Scarus altipinnis
PAPE_FR1D,PAPE_FR1D_P2,2,3,Pomacentrus moluccensis
PAPE_FR1D,PAPE_FR1D_P1,1,11,Pomacentrus moluccensis
PAPE_FR1D,PAPE_FR1D_P4,4,3,Pomacentrus nagasakiensis
OCLB_BA1S,OCLB_BA1S_P1,1,4,Pomacentrus brachialis
OCLB_BA1S,OCLB_BA1S_P1,1,15,Pomacentrus brachialis
OCLB_BA1S,OCLB_BA1S_P2,2,3,Pomacentrus moluccensis
OCLB_BA1S,OCLB_BA1S_P4,4,1,Pomacentrus amboinensis
OCLB_BA1S,OCLB_BA1S_P3,3,2,Acanthochromis polyacanthus
OCLB_BA1S,OCLB_BA1S_P2,2,1,Acanthochromis polyacanthus
OCLB_BA1S,OCLB_BA1S_P3,3,1,Chrysiptera rollandi
OCLB_BA1S,OCLB_BA1S_P1,1,5,Chrysiptera rollandi
OCLB_BA1S,OCLB_BA1S_P2,2,3,Dischistodus melanotus
OCLB_BA1S,OCLB_BA1S_P2,2,3,Amblyglyphidodon curacao
PAPE_BA1S,PAPE_BA1S_P2,2,20,Pomacentrus moluccensis
PAPE_BA1S,PAPE_BA1S_P1,1,13,Pomacentrus moluccensis
PAPE_BA1S,PAPE_BA1S_P3,3,3,Amblyglyphidodon curacao
PAPE_BA1S,PAPE_BA1S_P4,4,1,Pomacentrus wardi
PAPE_BA1S,PAPE_BA1S_P1,1,2,Pomacentrus wardi
OCLB_FL1S,OCLB_FL1S_P4,4,3,Pomacentrus brachialis
OCLB_FL1S,OCLB_FL1S_P3,3,6,Pomacentrus lepidogenys
PAPE_BA1S,PAPE_BA1S_P3,3,1,Neoglyphidodon melas
PAPE_BA1S,PAPE_BA1S_P3,3,3,Abudefduf sexfasciatus
PAPE_BA1S,PAPE_BA1S_P2,2,1,Chrysiptera rollandi
PAPE_BA1S,PAPE_BA1S_P1,1,2,Acanthochromis polyacanthus
PAPE_BA1S,PAPE_BA1S_P1,1,1,Abudefduf sexfasciatus
PAPE_BA1S,PAPE_BA1S_P1,1,7,Abudefduf sexfasciatus
PAPE_BA1D,PAPE_BA1D_P4,4,3,Pomacentrus nagasakiensis
PAPE_BA1D,PAPE_BA1D_P4,4,5,Pomacentrus nagasakiensis
PAPE_BA1D,PAPE_BA1D_P2,2,12,Pomacentrus nagasakiensis
PAPE_BA1D,PAPE_BA1D_P4,4,2,Chrysiptera rollandi
PAPE_BA1D,PAPE_BA1D_P1,1,1,Chrysiptera rollandi
PAPE_BA1D,PAPE_BA1D_P3,3,11,Pomacentrus spp
OCLB_FL1S,OCLB_FL1S_P1,1,4,Amblyglyphidodon curacao
OCLB_FL1S,OCLB_FL1S_P4,4,7,Abudefduf sexfasciatus
OCLB_FL1S,OCLB_FL1S_P3,3,1,Abudefduf sexfasciatus
PAPE_BA2D,PAPE_BA2D_P4,4,1,Pomacentrus nagasakiensis
PAPE_BA2D,PAPE_BA2D_P3,3,2,Pomacentrus nagasakiensis
PAPE_BA2D,PAPE_BA2D_P1,1,20,Pomacentrus nagasakiensis
PAPE_BA2D,PAPE_BA2D_P1,1,1,Pomacentrus moluccensis
OCLB_LA1S,OCLB_LA1S_P1,1,1,Pomacentrus amboinensis
OCDA_FR2D,OCDA_FR2D_P3,3,5,Pomacentrus moluccensis
OCDA_FR2D,OCDA_FR2D_P3,3,3,Pomacentrus moluccensis
OCDA_FR2D,OCDA_FR2D_P3,3,7,Pomacentrus lepidogenys
OCDA_FR2D,OCDA_FR2D_P2,2,16,Pomacentrus lepidogenys
OCDA_FR2D,OCDA_FR2D_P1,1,5,Pomacentrus lepidogenys
OCDA_FR2D,OCDA_FR2D_P4,4,1,Pomacentrus spp
OCDA_FR2D,OCDA_FR2D_P2,2,1,Pomacentrus spp
OCLB_LA1S,OCLB_LA1S_P1,1,1,Neoglyphidodon polyacanthus
OCLB_LA1S,OCLB_LA1S_P4,4,4,Amblyglyphidodon curacao
OCLB_LA1S,OCLB_LA1S_P1,1,3,Amblyglyphidodon curacao
OCDA_LA1S,OCDA_LA1S_P2,2,1,Dischistodus pseudochrysopoecilus
OCDA_LA1S,OCDA_LA1S_P4,4,3,Dischistodus melanotus
OCDA_LA1S,OCDA_LA1S_P4,4,1,Dischistodus melanotus
OCDA_FR2D,OCDA_FR2D_P1,1,2,Pomacentrus amboinensis
OCDA_FR2D,OCDA_FR2D_P4,4,27,Dascyllus reticulatus
OCDA_FR2D,OCDA_FR2D_P1,1,9,Dascyllus reticulatus
OCDA_FR2D,OCDA_FR2D_P2,2,2,Amblyglyphidodon leucogaster
OCDA_LA1S,OCDA_LA1S_P2,2,2,Dischistodus melanotus
OCDA_LA1S,OCDA_LA1S_P1,1,1,Dischistodus melanotus
OCDA_LA1S,OCDA_LA1S_P2,2,1,Dascyllus aruanus
OCDA_LA1S,OCDA_LA1S_P1,1,3,Pomacentrus amboinensis
OCDA_LA1S,OCDA_LA1S_P2,2,3,Pomacentrus adelus
OCDA_LA1S,OCDA_LA1S_P4,4,5,Neoglyphidodon polyacanthus
OCDA_LA1S,OCDA_LA1S_P4,4,1,Neoglyphidodon polyacanthus
OCDA_LA1S,OCDA_LA1S_P4,4,1,Neoglyphidodon polyacanthus
OCDA_LA1S,OCDA_LA1S_P3,3,3,Chrysiptera rollandi
OCDA_LA1S,OCDA_LA1S_P2,2,1,Stegastes lividus
OCDA_LA1S,OCDA_LA1S_P1,1,1,Stegastes lividus
OCDA_FR2S,OCDA_FR2S_P4,4,1,Pomacentrus moluccensis
OCDA_FR2S,OCDA_FR2S_P1,1,13,Pomacentrus lepidogenys
OCDA_LA2S,OCDA_LA2S_P4,4,10,Pomacentrus moluccensis
OCDA_LA2S,OCDA_LA2S_P3,3,10,Pomacentrus moluccensis
OCDA_LA2S,OCDA_LA2S_P2,2,8,Pomacentrus moluccensis
OCDA_LA2S,OCDA_LA2S_P4,4,2,Pomacentrus adelus
OCDA_LA2S,OCDA_LA2S_P3,3,1,Pomacentrus amboinensis
OCDA_LA2S,OCDA_LA2S_P2,2,4,Pomacentrus amboinensis
OCDA_LA2S,OCDA_LA2S_P1,1,1,Neoglyphidodon polyacanthus
OCDA_LA2S,OCDA_LA2S_P4,4,1,Acanthochromis polyacanthus
OCDA_LA2S,OCDA_LA2S_P3,3,2,Acanthochromis polyacanthus
OCDA_LA2S,OCDA_LA2S_P2,2,1,Acanthochromis polyacanthus
OCDA_FR2S,OCDA_FR2S_P4,4,1,Chromis margaritifer
OCDA_FR2S,OCDA_FR2S_P2,2,1,Pomacentrus chrysurus
OCDA_FR1D,OCDA_FR1D_P2,2,2,Pomacentrus moluccensis
OCDA_FR1D,OCDA_FR1D_P2,2,2,Pomacentrus brachialis
OCDA_FR1D,OCDA_FR1D_P2,2,1,Stegastes apicalis
OCDA_FR1D,OCDA_FR1D_P1,1,1,Acanthochromis polyacanthus
OCDA_FR1D,OCDA_FR1D_P1,1,1,Pomacentrus spp
OCDA_LA2S,OCDA_LA2S_P2,2,1,Dischistodus melanotus
OCDA_LA2S,OCDA_LA2S_P3,3,3,Dascyllus aruanus
OCDA_LA2S,OCDA_LA2S_P2,2,6,Dascyllus aruanus
OCDA_BA1D,OCDA_BA1D_P4,4,10,Pomacentrus moluccensis
OCDA_BA1D,OCDA_BA1D_P3,3,3,Pomacentrus moluccensis
OCDA_BA1D,OCDA_BA1D_P4,4,7,Amblyglyphidodon curacao
ONLI_FR1S,ONLI_FR1S_P4,4,1,Halichoeres melanurus
ONLI_FR1S,ONLI_FR1S_P3,3,1,Halichoeres melanurus
ONLI_FR1S,ONLI_FR1S_P3,3,1,Plectroglyphidodon lacrymatus
ONLI_FR1S,ONLI_FR1S_P3,3,1,Chrysiptera flavipinnis
ONLI_FR1S,ONLI_FR1S_P2,2,25,Pomacentrus lepidogenys
ONLI_FR1S,ONLI_FR1S_P2,2,13,Pomacentrus imitator
ONLI_FR1S,ONLI_FR1S_P2,2,1,Halichoeres melanurus
ONLI_FR1S,ONLI_FR1S_P2,2,1,Stethojulis bandanensis
ONLI_FR1S,ONLI_FR1S_P1,1,2,Centropyge vrolikii
TSDU_LA1S,TSDU_LA1S_P4,4,1,Halichoeres melanurus
TSDU_LA1S,TSDU_LA1S_P3,3,1,Pomacentrus wardi
TSDU_LA1S,TSDU_LA1S_P3,3,1,Halichoeres melanurus
TSDU_FR2S,TSDU_FR2S_P2,2,3,Pomacentrus wardi
TSDU_FR2S,TSDU_FR2S_P1,1,20,Neopomacentrus azysron
TSDU_FR2S,TSDU_FR2S_P1,1,1,Pomacentrus wardi
ONLI_FL1S,ONLI_FL1S_P4,4,1,Halichoeres melanurus
ONLI_FL1S,ONLI_FL1S_P4,4,1,Halichoeres melanurus
ONLI_FL1S,ONLI_FL1S_P4,4,2,Pomacentrus vaiuli
ONLI_FL1S,ONLI_FL1S_P4,4,2,Plagiotremus laudandus
ONLI_FL1S,ONLI_FL1S_P4,4,4,Pomacentrus amboinensis
ONLI_FL1S,ONLI_FL1S_P3,3,4,Pomacentrus amboinensis
ONLI_FL1S,ONLI_FL1S_P1,1,6,Pomacentrus moluccensis
TSDU_FR2S,TSDU_FR2S_P3,3,7,Pomacentrus wardi
TSDU_BA3S,TSDU_BA3S_P4,4,4,Pomacentrus adelus
TSDU_BA3S,TSDU_BA3S_P4,4,2,Pomacentrus adelus
TSDU_BA3S,TSDU_BA3S_P4,4,3,Halichoeres melanurus
TSDU_BA3S,TSDU_BA3S_P2,2,3,Pomacentrus brachialis
TSDU_BA3S,TSDU_BA3S_P2,2,1,Chrysiptera rollandi
TSDU_BA1S,TSDU_BA1S_P4,4,9,Chrysiptera rollandi
TSDU_BA1S,TSDU_BA1S_P4,4,1,Pomacentrus lepidogenys
TSDU_BA1S,TSDU_BA1S_P4,4,4,Pomacentrus adelus
TSDU_BA1S,TSDU_BA1S_P4,4,1,Halichoeres melanurus
TSDU_BA1S,TSDU_BA1S_P3,3,1,Pomacentrus moluccensis
TSDU_BA1S,TSDU_BA1S_P3,3,5,Pomacentrus brachialis
TSDU_BA1S,TSDU_BA1S_P2,2,5,Pomacentrus moluccensis
TSDU_BA2S,TSDU_BA2S_P1,1,5,Pomacentrus adelus
TSDU_BA2S,TSDU_BA2S_P1,1,7,Pomacentrus moluccensis
TSDU_BA2S,TSDU_BA2S_P1,1,3,Pomacentrus moluccensis
ONLI_FR2S,ONLI_FR2S_P1,1,4,Plectroglyphidodon lacrymatus
ONLI_FR2S,ONLI_FR2S_P3,3,1,Chromis weberi
ONLI_FR2S,ONLI_FR2S_P2,2,2,Pomacentrus moluccensis
ONLI_FR2S,ONLI_FR2S_P2,2,10,Chromis chrysura
