Reef,Site,Zone,Site_Type,Site_code,Plot_ID,ID_2021,ID_2022,Class_2021,Class_2022,Area_2021,Area_2022,AreaChange,Note_2021,to_use_2021,Note_2022,to_use_for_growth,Survival
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,33,6,Ahya,Ahya,0.130134235,0.196911161,0.066776926,"v,4",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,34,4,Amil,Amil,0.108714007,0.133321676,0.024607669,"v,17",yes,pm,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,35,8,Amil,Amil,0.034505342,0.042984365,0.008479023,"v,18",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,36,10,Spis,Spis,0.027662896,0.03358312,0.005920224,"v,19",yes,pm,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,37,16,Amil,Amil,0.053621123,0.07120751,0.017586387,"v,24",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,38,13,Spis,Spis,0.005914909,0.005904302,-1.06E-05,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,40,28,Ahya,Ahya,0.059792243,0.094357239,0.034564996,"v,5",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,42,29,Spis,Spis,0.002891867,0.002891716,-1.51E-07,,yes,m,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,41,30,Spis,Spis,0.008828573,0.006138687,-0.002689886,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,43,31,Spis,Spis,0.009672338,0.013826567,0.004154229,"v,22",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,44,25,Spis,Spis,0.005531697,0.005531697,0,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,45,39,Ahya,Ahya,0.025196859,0.056262408,0.031065549,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,46,32,Ahya,Ahya,0.025486972,0.039392889,0.013905917,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,47,7,Pver,Pver,0.012852982,0.012852982,0,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,48,35,Pver,Pver,0.014551188,0.014382376,-1.69E-04,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,49,20,Spis,Spis,0.003442943,0.005028653,0.00158571,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,13,12,Pdam,Pdam,0.03930512,0.048263511,0.008958391,"v,15",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,0,1,Ahya,Ahya,0.231738065,0.309858656,0.078120591,"v,2",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P1,1,3,Ahya,Ahya,0.188113628,0.261757032,0.073643404,"v,1",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,0,22,Pmas,Pmas,0.019504964,0.018173117,-0.001331847,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,1,20,Pmas,Pmas,0.045754418,0.049038562,0.003284144,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,2,1,Amil,Amil,0.095474418,0.151387407,0.055912989,"v,13",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,3,0,Pver,Pver,0.011576448,0.014131032,0.002554584,"v,38",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,4,11,Atab,Ahya,0.007204743,0.004839351,-0.002365392,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,5,18,Pver,Pver,0.012987627,0.012987594,-3.26E-08,"v,29",yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,6,16,Atab,Ahya,0.030791638,0.030792703,1.07E-06,,yes,d,yes,0
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,7,19,Pdam,Pdam,0.014335559,0.014346683,1.11E-05,"v,42",yes,m,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,8,6,Atab,Ahya,0.02604159,0.058600068,0.032558478,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,9,9,Atab,Ahya,0.068785469,0.08173337,0.012947902,"v,34",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,10,7,Pdam,Pdam,0.062460813,0.070816507,0.008355694,"v,0",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,11,5,Atab,Ahya,0.022997448,0.03019735,0.007199902,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,12,2,Pver,Pver,0.03934509,0.046021705,0.006676615,"v,43",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,13,14,Spis,Spis,0.006970865,0.006973244,2.38E-06,"v,18",yes,d,yes,0
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,14,4,Pver,Pver,0.008110467,0.008799909,0.000689442,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,15,8,Pdam,Pdam,0.043827802,0.043853747,2.59E-05,"v,16",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,16,10,Pver,Pver,0.00346252,0.005209629,0.001747109,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,17,13,Atab,Ahya,0.01242168,0.013141551,0.000719872,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,18,3,Amil,Amil,0.013953085,0.016012813,0.002059728,"v,46",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,19,17,Pver,Pver,0.02953273,0.029533256,5.26E-07,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,20,15,Pdam,Pdam,0.003595955,0.007047033,0.003451079,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,21,12,Pver,Pver,0.008711113,0.017515183,0.00880407,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,22,23,Spis,Spis,0.002434905,0.002434954,4.89E-08,,yes,m,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P2,23,21,Spis,Spis,0.06291939,0.085571368,0.022651978,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,0,26,Pmas,Pmas,0.0177834,0.020943936,0.003160535,"v,17",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,3,32,Pmas,Pmas,0.105606445,0.107479261,0.001872816,"v,13pm",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,4,25,Pmas,Pmas,0.08140577,0.086004574,4.60E-03,"v,1",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,5,33,Pmas,Pmas,0.006623868,0.008086617,0.001462749,pm,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,1,23,Pmas,Pmas,0.177718571,0.187830767,0.010112196,"v,14pm",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,2,22,Pmas,Pmas,0.009929567,0.008962252,-9.67E-04,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,6,28,Pmas,Pmas,0.010876346,0.010876346,1.24E-11,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,7,31,Pmas,Pmas,0.02435633,0.021785959,-0.002570372,pm,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,8,8,Atab,Ahya,0.02649843,0.026498239,-1.91E-07,"v,21",yes,m,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,9,14,Amil,Amil,0.052272538,0.063243712,0.010971174,"v,4",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,10,4,Pver,Pver,0.010489942,0.010960929,0.000470987,"v,19",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,11,21,Pdam,Pdam,0.033636198,0.033635351,-8.48E-07,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,12,20,Pmas,Pmas,0.173859947,0.185082509,0.011222562,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,13,13,Spis,Spis,0.007687671,0.010587293,0.002899622,,yes,pm,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,14,27,Pver,Pver,0.006726627,0.009697664,0.002971038,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,15,34,Spis,Spis,0.009751352,0.009753321,1.97E-06,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,16,5,Ahya,Ahya,0.082098831,0.115382316,0.033283485,"v,37",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,17,6,Pver,Pver,0.042232415,0.042124549,-1.08E-04,"v,36",yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,18,11,Spis,Spis,0.008746711,0.011617523,0.002870812,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,19,3,Pver,Pver,0.017599434,0.023472369,0.005872936,"v,51",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,20,9,Atab,Ahya,0.010658637,0.020453534,0.009794897,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,21,2,Pdam,Pdam,0.08209645,0.070233625,-0.011862825,"v,52",yes,pm,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,22,1,Ahya,Ahya,0.078918032,0.128821247,0.049903215,"v,55",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,23,0,Pver,Pver,0.028154279,0.027311826,-0.000842452,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,24,7,Pdam,Pdam,0.003975272,0.003974933,-3.40E-07,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,25,12,Ahya,Ahya,0.082732891,0.064719379,-0.018013513,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,26,16,Pdam,Pdam,0.03903013,0.03903013,5.85E-11,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,27,17,Pdam,Pdam,0.035435816,0.035431179,-4.64E-06,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,28,10,Pver,Pver,0.033249954,0.034922143,0.00167219,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,29,15,Pdam,Pdam,0.007524674,0.007524674,-1.68E-11,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,30,24,Pdam,Pdam,0.0289239,0.0289239,2.21E-11,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,31,29,Spis,Spis,0.007966868,0.008976864,0.001009996,"v,10",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,32,30,Atab,Ahya,0.020587808,0.033700338,0.013112529,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,33,18,Ahya,Ahya,0.072255844,0.069215955,-0.003039889,,yes,m,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P3,34,19,Pdam,Pdam,0.048801521,0.054872347,0.006070826,"v,2",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,0,8,Pmas,Pmas,0.082034701,0.066020611,-0.016014089,"v,24,,pm",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,1,12,Pver,Pver,0.021335325,0.025234746,0.003899421,"v,29",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,2,13,Atab,Ahya,0.097139077,0.097142812,3.73E-06,,yes,m,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,3,14,Pmas,Pmas,0.061564311,0.059877678,-1.69E-03,pm,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,4,15,Pmas,Pmas,0.036449272,0.027665828,-0.008783444,pm,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,5,16,Spis,Spis,0.00673216,0.008206658,0.001474498,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,6,11,Pmas,Pmas,0.52549927,0.550446223,0.024946953,pm,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,7,10,Pdam,Pdam,0.037922077,0.037947975,2.59E-05,,yes,pm,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,8,1,Pmas,Pmas,0.009016914,0.008476841,-0.000540073,"v,11",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,9,2,Pmas,Pmas,0.031467842,0.03284857,0.001380728,"v,8",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,10,6,Pdam,Pdam,0.005036029,0.010408913,0.005372883,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,11,9,Pdam,Pdam,0.015097338,0.018051035,0.002953697,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,12,7,Spis,Spis,0.00257542,0.006232101,0.00365668,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,13,5,Amil,Amil,0.008937892,0.01534972,0.006411828,"v,44",yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,14,4,Pdam,Pdam,0.003017903,0.005179754,0.002161851,,yes,,yes,1
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,15,3,Pver,Pver,0.003029138,0.003028709,-4.29E-07,,yes,bad,no,NA
OCDA,BA2,S,BA,OCDA_BA2_S,OCDA_BA2S_P4,16,0,Ahya,Ahya,0.041309202,0.04131139,2.19E-06,"v,41",yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,0,11,Pver,Pver,0.014231429,0.014230929,-5.00E-07,"v,26",yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,2,13,Pver,Pver,0.041336796,0.044332509,0.002995713,"v,6",yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,3,22,Pver,Pver,0.046427422,0.053236232,0.00680881,"v,32",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,4,9,Pver,Pver,0.023950668,0.030679255,0.006728586,"v,31",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,5,17,Spis,Spis,0.029584472,0.0368163,0.007231828,"v,14",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,6,23,Spis,Spis,0.002027247,0.002474592,0.000447345,"v,16",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,7,24,Spis,Spis,0.010592263,0.01304989,0.002457627,"v,23",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,8,21,Pmas,Pmas,0.039340119,0.040732287,0.001392168,"v,18",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,9,19,Pmas,Pmas,0.028860483,0.029748142,8.88E-04,"v,2,,pm",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,10,18,Pmas,Pmas,0.018136217,0.020755961,0.002619744,"v,1",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,11,16,Pmas,Pmas,0.034535001,0.031868639,-0.002666362,"v,3",yes,o,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,12,10,Pmas,Pmas,0.017730006,0.019294932,0.001564926,"v,4",yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,13,2,Pmas,Pmas,0.006948912,0.00694887,-4.18E-08,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,14,0,Pmas,Pmas,0.028979862,0.039304136,0.010324274,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,15,1,Spis,Spis,0.003302042,0.003305231,3.19E-06,"v,11",yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,16,25,Spis,Spis,0.004635761,0.004865816,0.000230055,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,17,5,Pmas,Pmas,0.023251895,0.022147298,-0.001104597,",,pm",yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,18,6,Pver,Pver,0.014619669,0.014619669,0,,yes,d,yes,0
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,19,8,Pmas,Pmas,0.012790544,0.013727674,0.00093713,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,20,26,Pdam,Pdam,0.010038008,0.011977396,0.001939388,"v,17",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,21,3,Pdam,Pdam,0.033986082,0.033985126,-9.56E-07,"v,30",yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,22,14,Pdam,Pdam,0.041531969,0.041531969,0,"v,22",yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,23,4,Pdam,Pdam,0.119530401,0.119530726,3.24E-07,"v,10",yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,24,12,Pdam,Pdam,0.038079637,0.049080099,0.011000462,"v,5",yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,25,20,Pdam,Pdam,0.014564435,0.021913048,0.007348613,"v,24",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,26,15,Pdam,Pdam,0.007622443,0.007622904,4.61E-07,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P1,27,27,Pdam,Pdam,0.013301585,0.022504808,0.009203222,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,0,38,Pver,Pver,0.046480864,0.053344404,0.00686354,"v,36",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,1,29,Spis,Spis,0.025634239,0.021543313,-0.004090926,"v,0",yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,2,35,Spis,Spis,0.027450225,0.027450225,0,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,3,14,Pmas,Pmas,0.020348686,0.02026786,-8.08E-05,,yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,6,11,Pver,Pver,0.028462266,0.028462493,2.27E-07,,yes,m,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,8,5,Spis,Spis,0.020488505,0.020488505,0,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,9,0,Pmas,Pmas,0.005325369,0.004695801,-6.30E-04,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,7,19,Pmas,Pmas,0.052109771,0.055680889,0.003571118,"v,22,,pm",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,10,17,Pver,Pver,0.011006107,0.01420203,0.003195923,"v,12",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,11,36,Pmas,Pmas,0.041868079,0.046735816,0.004867737,"v,26",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,12,37,Pmas,Pmas,0.043188755,0.045374119,0.002185363,"v,2",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,13,34,Spis,Spis,0.010882493,0.015909506,0.005027013,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,14,39,Pmas,Pmas,0.008941118,0.008941369,2.52E-07,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,15,22,Pmas,Pmas,0.024332481,0.025023482,6.91E-04,",,pm",yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,16,27,Pver,Pver,0.012579647,0.014950522,0.002370875,"v,6",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,17,18,Spis,Spis,0.002203295,0.005764579,0.003561284,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,18,10,Spis,Spis,0.032410968,0.042352247,0.009941278,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,19,7,Pmas,Pmas,0.038170098,0.043254803,0.005084706,"v,31",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,20,15,Spis,Spis,0.005317237,0.00532902,1.18E-05,"v,18",yes,m,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,22,12,Pmas,Pmas,0.017883301,0.022864964,0.004981662,"v,30",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,23,9,Pmas,Pmas,0.017579721,0.017172494,-4.07E-04,"v,29",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,24,16,Pmas,Pmas,0.083523476,0.094009119,0.010485644,"v,14",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,25,25,Pmas,Pmas,0.044527468,0.044358717,-1.69E-04,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,26,28,Spis,Spis,0.011844084,0.01235942,5.15E-04,"v,18",yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,27,41,Spis,Spis,0.010577761,0.010559488,-1.83E-05,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,28,40,Pmas,Pmas,0.006927261,0.006927293,3.18E-08,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,29,24,Spis,Spis,0.006352333,0.006352333,0,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,30,31,Pver,Pver,0.015666545,0.015658658,-7.89E-06,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,31,8,Pdam,Pdam,0.107917665,0.121280414,0.013362749,"v,10",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,32,20,Pdam,Pdam,0.024801672,0.026183393,0.001381721,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,33,32,Pdam,Pdam,0.141315064,0.141285448,-2.96E-05,"v,3,,pm?",no,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,34,30,Pdam,Pdam,0.040205587,0.04132637,1.12E-03,,yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,35,21,Pdam,Pdam,0.011187397,0.013417694,0.002230296,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,36,13,Pdam,Pdam,0.045044801,0.055266694,0.010221893,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,37,23,Pdam,Pdam,0.021575038,0.02725691,0.005681872,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,38,26,Pdam,Pdam,0.033854971,0.039338983,5.48E-03,"v,17",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,39,33,Pdam,Pdam,0.011535128,0.016350582,0.004815453,,yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,40,43,Pdam,Pdam,0.013099667,0.013094595,-5.07E-06,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,41,4,Pdam,Pdam,0.014999861,0.015019522,1.97E-05,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,42,3,Pdam,Pdam,0.028016441,0.028001791,-1.46E-05,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P2,43,42,Pdam,Pdam,0.007555592,0.00755982,4.23E-06,,yes,bad,no,NA
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P3,0,8,Pver,Pver,0.037752722,0.023281517,-0.014471205,"v,16",yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P3,3,15,Pmas,Pmas,0.024111981,0.026244701,0.00213272,"v,0",yes,pm,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P3,4,3,Spis,Spis,0.018184172,0.014188274,-0.003995898,"v,9",yes,,yes,1
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P3,6,1,Pver,Pver,0.020540948,0.020541141,1.93E-07,"v,14",yes,d,yes,0
OCDA,FL1,D,FL,OCDA_FL1_D,OCDA_FL1D_P3,8,6,Spis,Spis,0.027792267,0.031181369,0.003389102,"v,10",yes,,yes,1
